CustomerKey,cc_num,FirstName,LastName,Gender,City,State,Job,DOB,EffectiveDate,EndDate,IsCurrent
1227,4000000000000677,Richard,Smith,F,South William,OH,Metallurgist,1945-06-08,1900-01-01,9999-12-31 00:00:00,True
1228,4000000000000878,Amy,Richardson,M,New Timothystad,DE,Risk analyst,1979-12-30,1900-01-01,2024-05-08 00:00:00,False
1229,4000000000000878,Amy,Richardson,M,Benjaminville,DE,Corporate treasurer,1979-12-30,2024-05-09,9999-12-31 00:00:00,True
1230,4000000000001363,Frank,Taylor,F,Carterberg,IL,Sports administrator,1955-05-09,1900-01-01,9999-12-31 00:00:00,True
1231,4000000000001012,Willie,Russell,F,Davidville,NC,Chiropractor,1949-10-04,1900-01-01,9999-12-31 00:00:00,True
1232,4000000000000633,Catherine,Wilkinson,F,New James,VA,Chartered loss adjuster,2000-10-27,1900-01-01,9999-12-31 00:00:00,True
1233,4000000000000610,Ruth,Landry,M,Scottport,AK,"Pharmacist, hospital",2002-07-11,1900-01-01,9999-12-31 00:00:00,True
1234,4000000000000539,Erin,Moreno,M,Brownberg,DC,"Pharmacist, hospital",2008-01-14,1900-01-01,9999-12-31 00:00:00,True
1235,4000000000000067,John,Gonzales,F,Jimmymouth,MD,Professor Emeritus,2001-04-12,1900-01-01,9999-12-31 00:00:00,True
1236,4000000000001142,Michael,Fuentes,M,Port Jameschester,WI,Unknown,1992-11-03,1900-01-01,9999-12-31 00:00:00,True
1237,4000000000001534,Kimberly,Arnold,M,East Melissaville,MI,"Civil engineer, consulting",2006-05-10,1900-01-01,9999-12-31 00:00:00,True
1238,4000000000001050,Debbie,Scott,M,South John,FL,"Designer, jewellery",1953-07-27,1900-01-01,9999-12-31 00:00:00,True
1239,4000000000001155,Pamela,Fernandez,M,Johnport,VA,Theme park manager,1969-04-11,1900-01-01,9999-12-31 00:00:00,True
1240,4000000000000055,Shelby,Byrd,M,New Ashley,MO,Engineering geologist,1977-10-18,1900-01-01,9999-12-31 00:00:00,True
1241,4000000000001517,Christopher,Russo,F,Savagehaven,IL,Ambulance person,1986-01-29,1900-01-01,9999-12-31 00:00:00,True
1242,4000000000000052,April,Drake,F,West Ryan,TN,Company secretary,2003-03-02,1900-01-01,9999-12-31 00:00:00,True
1243,4000000000000882,Brian,Cooper,M,South Shawnfort,OK,Risk analyst,1990-06-12,1900-01-01,2024-02-18 00:00:00,False
1244,4000000000000882,Brian,Cooper,M,Torresshire,OK,Armed forces technical officer,1990-06-12,2024-02-19,9999-12-31 00:00:00,True
1245,4000000000000521,Randy,Leblanc,F,East Nathanmouth,HI,Risk analyst,2005-11-14,1900-01-01,9999-12-31 00:00:00,True
1246,4000000000000376,Lisa,Wheeler,M,North Kaylastad,GA,"Designer, textile",1984-07-15,1900-01-01,2023-12-04 00:00:00,False
1247,4000000000000376,Lisa,Wheeler,M,Lake Christine,GA,Multimedia specialist,1984-07-15,2023-12-05,9999-12-31 00:00:00,True
1248,4000000000000984,Brenda,Miller,F,West Thomas,VI,"Engineer, structural",1976-04-03,1900-01-01,9999-12-31 00:00:00,True
1249,4000000000001835,Matthew,Valdez,F,Hernandezport,MS,"Engineer, agricultural",1986-06-17,1900-01-01,9999-12-31 00:00:00,True
1250,4000000000001333,Abigail,Hayden,F,Sarahfort,WV,Museum education officer,1963-06-11,1900-01-01,9999-12-31 00:00:00,True
1251,4000000000000015,Tamara,Hickman,F,Lake Larry,TN,"Civil engineer, consulting",1984-09-24,1900-01-01,9999-12-31 00:00:00,True
1252,4000000000001350,Kelly,Rodriguez,M,Joyborough,WA,Local government officer,2004-08-11,1900-01-01,9999-12-31 00:00:00,True
1253,4000000000001850,Jennifer,Burnett,F,South Williamland,MA,Building control surveyor,2003-08-15,1900-01-01,9999-12-31 00:00:00,True
1254,4000000000001675,Kevin,Richardson,M,Mistybury,NC,Air traffic controller,2001-04-11,1900-01-01,9999-12-31 00:00:00,True
1255,4000000000001688,Alexis,Marsh,M,Christopherbury,WI,Sports administrator,1977-06-12,1900-01-01,9999-12-31 00:00:00,True
1256,4000000000000596,Bryan,Mueller,M,Port Amber,MI,"Civil engineer, consulting",1995-11-26,1900-01-01,9999-12-31 00:00:00,True
1257,4000000000001322,Brenda,Santana,M,South Gabriel,NE,Estate agent,1957-09-19,1900-01-01,9999-12-31 00:00:00,True
1258,4000000000000812,Ernest,Pierce,F,Port Georgemouth,OK,"Engineer, manufacturing systems",1999-10-20,1900-01-01,9999-12-31 00:00:00,True
1259,4000000000001898,Raymond,Garcia,M,Williamview,OH,Sports administrator,2005-12-13,1900-01-01,9999-12-31 00:00:00,True
1260,4000000000000837,Anthony,Terrell,F,New Catherine,HI,Company secretary,1981-01-04,1900-01-01,9999-12-31 00:00:00,True
1261,4000000000000805,Zachary,Mccoy,F,East Kellyfurt,FM,Chiropractor,1961-03-26,1900-01-01,9999-12-31 00:00:00,True
1262,4000000000000074,Tina,Ferguson,M,Vargastown,CO,Engineering geologist,1984-03-31,1900-01-01,9999-12-31 00:00:00,True
1263,4000000000000926,Bryan,Hill,F,Jacksonstad,OH,Health physicist,1951-09-27,1900-01-01,2023-07-12 00:00:00,False
1264,4000000000000926,Bryan,Hill,F,Hernandezfurt,OH,"Civil engineer, consulting",1951-09-27,2023-07-13,9999-12-31 00:00:00,True
1265,4000000000001921,Mark,Castro,M,Port Jason,NY,Building control surveyor,1970-06-16,1900-01-01,9999-12-31 00:00:00,True
1266,4000000000000648,David,Hall,M,Jenniferfort,TX,Psychiatric nurse,1973-02-03,1900-01-01,9999-12-31 00:00:00,True
1267,4000000000000143,Julie,Wall,F,Kimberlybury,PA,Risk analyst,1995-01-30,1900-01-01,9999-12-31 00:00:00,True
1268,4000000000001277,Courtney,Carter,F,Lake Jessicaborough,PW,Chartered loss adjuster,1974-02-02,1900-01-01,9999-12-31 00:00:00,True
1269,4000000000000646,Timothy,Munoz,F,South Gabriel,CA,Technical brewer,1975-07-10,1900-01-01,9999-12-31 00:00:00,True
1270,4000000000001360,Philip,Henderson,M,Mooneyfurt,MO,"Designer, jewellery",1945-05-25,1900-01-01,9999-12-31 00:00:00,True
1271,4000000000001772,Katherine,Martin,M,East Jamesville,AZ,"Designer, jewellery",2000-10-07,1900-01-01,9999-12-31 00:00:00,True
1272,4000000000001998,April,Schaefer,F,Williamsville,OR,Aid worker,1997-07-19,1900-01-01,9999-12-31 00:00:00,True
1273,4000000000001406,Erika,Decker,F,West Kevinport,KS,Chief Executive Officer,1955-01-03,1900-01-01,9999-12-31 00:00:00,True
1274,4000000000000807,Hannah,Mckee,M,Gallegosmouth,CO,Horticultural consultant,1989-09-07,1900-01-01,9999-12-31 00:00:00,True
1275,4000000000000920,Beth,Buckley,F,Lake Donaldtown,NJ,Museum education officer,2002-03-30,1900-01-01,9999-12-31 00:00:00,True
1276,4000000000001775,Christina,Watson,M,East Kelly,TX,Agricultural consultant,1954-06-03,1900-01-01,9999-12-31 00:00:00,True
1277,4000000000001239,James,Gray,M,Louischester,SC,"Development worker, community",1957-02-24,1900-01-01,9999-12-31 00:00:00,True
1278,4000000000000940,Brenda,Brown,M,Thomasmouth,HI,Transport planner,1966-11-13,1900-01-01,9999-12-31 00:00:00,True
1279,4000000000001672,Samuel,Campbell,F,Michaelbury,LA,Financial risk analyst,1949-05-03,1900-01-01,9999-12-31 00:00:00,True
1280,4000000000000731,Marcus,Soto,F,Lake Sharonhaven,DE,Haematologist,1957-09-30,1900-01-01,2023-04-07 00:00:00,False
1281,4000000000000731,Marcus,Soto,F,North Tyler,DE,Personnel officer,1957-09-30,2023-04-08,9999-12-31 00:00:00,True
1282,4000000000000681,Timothy,Scott,M,Schultzbury,TX,Therapeutic radiographer,1988-03-22,1900-01-01,9999-12-31 00:00:00,True
1283,4000000000001892,Jordan,Griffith,M,Woodsburgh,MI,Air traffic controller,1984-04-28,1900-01-01,9999-12-31 00:00:00,True
1284,4000000000000836,Gina,Marsh,M,Carlberg,KY,Therapeutic radiographer,1997-09-20,1900-01-01,9999-12-31 00:00:00,True
1285,4000000000000849,Janet,Campbell,F,East Charles,RI,Hospital doctor,2001-03-23,1900-01-01,9999-12-31 00:00:00,True
1286,4000000000001914,Eric,Moore,M,Floydburgh,RI,Risk analyst,1985-08-06,1900-01-01,9999-12-31 00:00:00,True
1287,4000000000000960,Shaun,Mason,F,South Jenniferside,MH,Professor Emeritus,1960-05-25,1900-01-01,9999-12-31 00:00:00,True
1288,4000000000000472,Katie,Key,F,North John,IA,"Engineer, structural",1958-08-24,1900-01-01,9999-12-31 00:00:00,True
1289,4000000000001702,Kelly,Hernandez,M,North Chelseamouth,NY,"Pharmacist, hospital",1989-03-20,1900-01-01,2024-09-26 00:00:00,False
1290,4000000000001702,Kelly,Hernandez,M,Annafurt,NY,"Social research officer, government",1989-03-20,2024-09-27,9999-12-31 00:00:00,True
1291,4000000000001336,Monica,Morales,F,North Carolyn,VI,Horticultural consultant,1976-08-13,1900-01-01,9999-12-31 00:00:00,True
1292,4000000000001493,Kyle,Hooper,M,Susanhaven,ID,Health physicist,1961-11-28,1900-01-01,9999-12-31 00:00:00,True
1293,4000000000000126,Michael,Arnold,F,Gibsonmouth,VI,"Surveyor, mining",1953-05-06,1900-01-01,9999-12-31 00:00:00,True
1294,4000000000000833,Sandra,Mendoza,F,Roblesberg,NJ,Corporate treasurer,1951-01-31,1900-01-01,9999-12-31 00:00:00,True
1295,4000000000000499,Thomas,Jacobson,F,Christopherside,MS,"Engineer, manufacturing systems",1953-02-02,1900-01-01,9999-12-31 00:00:00,True
1296,4000000000000650,Brittany,Taylor,F,New Dylanburgh,KS,Financial risk analyst,2003-04-13,1900-01-01,9999-12-31 00:00:00,True
1297,4000000000000838,Darryl,Patton,M,Janetmouth,VT,Financial risk analyst,1942-08-30,1900-01-01,9999-12-31 00:00:00,True
1298,4000000000000846,Jason,Gonzalez,F,Joshuamouth,WI,Multimedia specialist,1970-07-11,1900-01-01,9999-12-31 00:00:00,True
1299,4000000000001540,Sheila,Myers,M,South Rebecca,NC,Hospital doctor,1951-04-17,1900-01-01,9999-12-31 00:00:00,True
1300,4000000000000733,Cynthia,Nguyen,M,Port Joshua,DE,Accounting technician,1967-06-11,1900-01-01,9999-12-31 00:00:00,True
1301,4000000000001924,Valerie,Willis,M,North Brianmouth,KY,Building surveyor,1977-02-10,1900-01-01,9999-12-31 00:00:00,True
1302,4000000000000138,Dana,Stevens,M,Port Stevenport,TX,Geophysicist/field seismologist,1977-09-14,1900-01-01,2024-06-30 00:00:00,False
1303,4000000000000138,Dana,Stevens,M,Lake Johnport,TX,Software engineer,1977-09-14,2024-07-01,9999-12-31 00:00:00,True
1304,4000000000001318,Micheal,Brown,M,Housebury,IA,Water engineer,1973-01-06,1900-01-01,9999-12-31 00:00:00,True
1305,4000000000001253,Julie,Mack,M,Jamesberg,PR,Company secretary,1991-09-16,1900-01-01,9999-12-31 00:00:00,True
1306,4000000000001553,Catherine,Herrera,F,East Michelle,DE,Medical illustrator,2001-08-28,1900-01-01,9999-12-31 00:00:00,True
1307,4000000000000098,Kelly,Raymond,F,Garciatown,OK,Accounting technician,1959-11-10,1900-01-01,9999-12-31 00:00:00,True
1308,4000000000000408,Courtney,Brooks,M,Lake Lauraland,MO,"Pharmacist, hospital",1975-08-06,1900-01-01,9999-12-31 00:00:00,True
1309,4000000000001797,Anthony,Robbins,M,Osbornmouth,NM,Financial risk analyst,1952-05-02,1900-01-01,9999-12-31 00:00:00,True
1310,4000000000000922,Kyle,Leon,M,Carrshire,CA,Trade mark attorney,1996-02-28,1900-01-01,9999-12-31 00:00:00,True
1311,4000000000001546,Amanda,Sanchez,F,Townsendton,KY,Local government officer,1946-02-26,1900-01-01,9999-12-31 00:00:00,True
1312,4000000000000741,Joshua,Guerra,F,North Amanda,NV,"Surveyor, mining",1960-08-17,1900-01-01,9999-12-31 00:00:00,True
1313,4000000000000358,Nicholas,Lopez,M,Millerport,AS,Marine scientist,1957-04-12,1900-01-01,9999-12-31 00:00:00,True
1314,4000000000000043,Michael,Castro,F,Dicksonberg,IA,Legal secretary,1999-05-06,1900-01-01,9999-12-31 00:00:00,True
1315,4000000000001527,Lisa,Smith,M,Wayneville,UT,"Pharmacist, hospital",1974-06-22,1900-01-01,9999-12-31 00:00:00,True
1316,4000000000000863,Connor,Wallace,F,Stephanieland,PA,Psychiatric nurse,1947-11-28,1900-01-01,9999-12-31 00:00:00,True
1317,4000000000001268,Renee,Myers,F,East Amandafort,WA,Museum/gallery conservator,1945-03-10,1900-01-01,2023-04-11 00:00:00,False
1318,4000000000001268,Renee,Myers,F,Jessicamouth,WA,English as a second language teacher,1945-03-10,2023-04-12,9999-12-31 00:00:00,True
1319,4000000000001521,Alejandro,Logan,F,North Jennifer,OR,Geophysicist/field seismologist,1982-06-18,1900-01-01,9999-12-31 00:00:00,True
1320,4000000000001901,Jeremy,Love,F,North Tiffany,KY,Ambulance person,1978-01-26,1900-01-01,9999-12-31 00:00:00,True
1321,4000000000000918,Tammie,Cain,M,North Matthewmouth,WY,Air traffic controller,1989-07-28,1900-01-01,9999-12-31 00:00:00,True
1322,4000000000001816,Sandra,Holmes,M,South Donald,OR,"Exhibitions officer, museum/gallery",1962-06-27,1900-01-01,9999-12-31 00:00:00,True
1323,4000000000001819,Michael,Martin,M,Port Andrew,AS,Professor Emeritus,1982-06-20,1900-01-01,9999-12-31 00:00:00,True
1324,4000000000001676,Joseph,Wolfe,F,North Michaelchester,VT,Health physicist,2005-03-12,1900-01-01,9999-12-31 00:00:00,True
1325,4000000000000595,James,Christensen,M,West Frances,FL,Chartered loss adjuster,1997-08-17,1900-01-01,9999-12-31 00:00:00,True
1326,4000000000000658,Penny,Hampton,F,Boydstad,VI,"Exhibitions officer, museum/gallery",1943-06-19,1900-01-01,9999-12-31 00:00:00,True
1327,4000000000001685,Kimberly,Mcfarland,M,Port Danielfurt,VA,Museum/gallery conservator,2003-12-18,1900-01-01,9999-12-31 00:00:00,True
1328,4000000000000341,Jennifer,Freeman,F,New Arthurland,GU,Unknown,1985-12-24,1900-01-01,9999-12-31 00:00:00,True
1329,4000000000000893,Karen,Patel,M,Vegafurt,NJ,Professor Emeritus,1958-05-19,1900-01-01,9999-12-31 00:00:00,True
1330,4000000000000322,Carlos,Wheeler,F,Harperton,IA,Trade mark attorney,1990-11-26,1900-01-01,2023-08-24 00:00:00,False
1331,4000000000000322,Carlos,Wheeler,F,East Jacobmouth,IA,Marine scientist,1990-11-26,2023-08-25,9999-12-31 00:00:00,True
1332,4000000000000135,Brandon,Flynn,M,Michaelchester,FL,"Librarian, public",1957-02-15,1900-01-01,9999-12-31 00:00:00,True
1333,4000000000001353,Kelsey,Salinas,M,New Elizabeth,OR,Museum/gallery conservator,1955-08-17,1900-01-01,9999-12-31 00:00:00,True
1334,4000000000000266,Donald,Williams,F,Linchester,IA,Sub,2006-01-07,1900-01-01,9999-12-31 00:00:00,True
1335,4000000000000890,Tyler,Chaney,F,Youngmouth,VA,Theme park manager,1983-11-24,1900-01-01,9999-12-31 00:00:00,True
1336,4000000000000238,Lynn,Gardner,F,Curtismouth,TN,Water engineer,1960-08-17,1900-01-01,9999-12-31 00:00:00,True
1337,4000000000001857,Theresa,Flores,M,East Andrew,MD,Financial risk analyst,1955-07-21,1900-01-01,9999-12-31 00:00:00,True
1338,4000000000001116,Jennifer,Todd,F,Hansonview,MA,Careers information officer,2006-04-17,1900-01-01,9999-12-31 00:00:00,True
1339,4000000000001154,Amber,Lewis,F,Adrienneburgh,AK,Museum/gallery conservator,1942-05-29,1900-01-01,9999-12-31 00:00:00,True
1340,4000000000001864,Wendy,Johnson,M,Angelafort,IA,Technical brewer,1966-01-17,1900-01-01,9999-12-31 00:00:00,True
1341,4000000000000510,Sheila,Buckley,M,Port Justinside,FM,Hospital doctor,1963-11-28,1900-01-01,9999-12-31 00:00:00,True
1342,4000000000001409,Adam,Stevens,F,Michaeltown,MI,Armed forces logistics/support/administrative officer,2001-01-31,1900-01-01,9999-12-31 00:00:00,True
1343,4000000000001343,Emily,Dunn,F,Jacksonmouth,DE,Technical brewer,1973-04-27,1900-01-01,2023-05-10 00:00:00,False
1344,4000000000001343,Emily,Dunn,F,Herrerastad,DE,"Designer, textile",1973-04-27,2023-05-11,9999-12-31 00:00:00,True
1345,4000000000001997,Dalton,Norman,M,Castroshire,MS,Chief Executive Officer,1981-10-15,1900-01-01,9999-12-31 00:00:00,True
1346,4000000000001487,Jeffery,White,F,Port Heatherfort,MD,Sports administrator,1984-12-03,1900-01-01,9999-12-31 00:00:00,True
1347,4000000000001748,Jorge,Brown,M,Chandlermouth,SC,"Production assistant, radio",1996-03-17,1900-01-01,9999-12-31 00:00:00,True
1348,4000000000001394,Gloria,Reeves,F,East Nicholas,WA,Estate agent,1958-09-14,1900-01-01,9999-12-31 00:00:00,True
1349,4000000000001128,Robert,Stewart,M,West Patriciachester,FM,"Geneticist, molecular",1972-09-19,1900-01-01,9999-12-31 00:00:00,True
1350,4000000000000775,Veronica,Ramos,F,South Brady,GU,Town planner,1956-05-25,1900-01-01,2023-11-28 00:00:00,False
1351,4000000000000775,Veronica,Ramos,F,New Meghanborough,GU,"Designer, jewellery",1956-05-25,2023-11-29,9999-12-31 00:00:00,True
1352,4000000000000420,Jessica,Garcia,F,Michaelport,DC,Chief Executive Officer,1966-07-21,1900-01-01,9999-12-31 00:00:00,True
1353,4000000000001252,Michael,Payne,F,Jamesmouth,KS,Chiropractor,1961-02-09,1900-01-01,9999-12-31 00:00:00,True
1354,4000000000001206,Melanie,Johnson,M,Erinmouth,AL,Hospital doctor,2004-05-01,1900-01-01,9999-12-31 00:00:00,True
1355,4000000000001269,Paul,Berger,M,East Monica,ME,Trade mark attorney,1969-12-02,1900-01-01,9999-12-31 00:00:00,True
1356,4000000000001169,Sharon,Torres,M,Jasonfort,AL,Chartered loss adjuster,1948-10-31,1900-01-01,9999-12-31 00:00:00,True
1357,4000000000000065,Jennifer,Wagner,F,Merrittfort,NV,"Engineer, civil (contracting)",1958-02-23,1900-01-01,9999-12-31 00:00:00,True
1358,4000000000000732,Timothy,Evans,F,Paigeborough,DE,Mechanical engineer,1956-07-25,1900-01-01,9999-12-31 00:00:00,True
1359,4000000000000366,Sheryl,Le,F,Wheelerborough,NH,English as a second language teacher,1947-10-15,1900-01-01,9999-12-31 00:00:00,True
1360,4000000000001906,Bonnie,Callahan,F,Lake Oliviaborough,OR,Chiropractor,1995-05-05,1900-01-01,9999-12-31 00:00:00,True
1361,4000000000001447,Dennis,Villanueva,F,Markton,SC,Local government officer,1996-01-12,1900-01-01,9999-12-31 00:00:00,True
1362,4000000000000210,Jeremy,Taylor,F,West Meganville,NY,Chartered loss adjuster,1992-12-19,1900-01-01,9999-12-31 00:00:00,True
1363,4000000000000620,Lynn,Johnson,M,New Jeffrey,WA,Dramatherapist,1967-02-12,1900-01-01,9999-12-31 00:00:00,True
1364,4000000000000727,Megan,Lynn,M,West Kimberlyland,ND,Mechanical engineer,1972-07-02,1900-01-01,9999-12-31 00:00:00,True
1365,4000000000001416,Joseph,Fisher,M,Marshberg,MD,Chief Strategy Officer,1991-08-15,1900-01-01,2024-09-11 00:00:00,False
1366,4000000000001416,Joseph,Fisher,M,New Elizabeth,MD,Therapeutic radiographer,1991-08-15,2024-09-12,9999-12-31 00:00:00,True
1367,4000000000001273,Travis,Ford,M,Lake Christophermouth,MI,Financial risk analyst,1988-03-01,1900-01-01,9999-12-31 00:00:00,True
1368,4000000000001283,Lori,Skinner,F,Port Andrew,CT,"Development worker, community",1952-07-27,1900-01-01,2024-05-19 00:00:00,False
1369,4000000000001283,Lori,Skinner,F,Amandaport,CT,Estate agent,1952-07-27,2024-05-20,9999-12-31 00:00:00,True
1370,4000000000001057,Alicia,Crawford,F,East Carolmouth,MA,Metallurgist,1997-02-23,1900-01-01,9999-12-31 00:00:00,True
1371,4000000000000696,Tiffany,Parks,F,Lake Josephbury,OH,Financial risk analyst,1969-12-02,1900-01-01,9999-12-31 00:00:00,True
1372,4000000000000586,Ryan,Richards,M,Lake Beth,VA,Museum education officer,1995-12-27,1900-01-01,9999-12-31 00:00:00,True
1373,4000000000001113,William,Gutierrez,M,Guerreroshire,GU,Building surveyor,1957-10-01,1900-01-01,9999-12-31 00:00:00,True
1374,4000000000001479,Roger,Brown,M,Lake Bonniefort,MP,Health physicist,1980-12-04,1900-01-01,9999-12-31 00:00:00,True
1375,4000000000000263,Robert,Marshall,F,Catherinemouth,VI,"Engineer, manufacturing systems",1989-05-24,1900-01-01,9999-12-31 00:00:00,True
1376,4000000000000406,Victoria,Camacho,F,Lake Michelle,IA,"Psychologist, counselling",1950-06-17,1900-01-01,9999-12-31 00:00:00,True
1377,4000000000000645,Nicholas,Solomon,F,Gomezstad,NM,Museum/gallery conservator,1994-06-13,1900-01-01,9999-12-31 00:00:00,True
1378,4000000000001013,Tyler,Ward,M,Angelaton,CO,Chief Executive Officer,1962-11-02,1900-01-01,9999-12-31 00:00:00,True
1379,4000000000001232,Adam,Smith,F,Anthonyville,FL,Legal secretary,1960-04-13,1900-01-01,2023-05-20 00:00:00,False
1380,4000000000001232,Adam,Smith,F,Rachelside,FL,Marine scientist,1960-04-13,2023-05-21,9999-12-31 00:00:00,True
1381,4000000000001617,Jessica,Reynolds,M,West Jefferyfort,MI,Health physicist,1957-06-08,1900-01-01,9999-12-31 00:00:00,True
1382,4000000000000948,Amanda,Mendoza,F,South Tylerland,OH,Armed forces logistics/support/administrative officer,1991-10-03,1900-01-01,9999-12-31 00:00:00,True
1383,4000000000000121,Andrea,Davis,F,South Staceyberg,NM,Sports administrator,2003-12-23,1900-01-01,2023-11-01 00:00:00,False
1384,4000000000000121,Andrea,Davis,F,Traceyfurt,NM,Dramatherapist,2003-12-23,2023-11-02,9999-12-31 00:00:00,True
1385,4000000000000324,William,Roberts,F,Barbaramouth,IA,Estate agent,1961-01-16,1900-01-01,9999-12-31 00:00:00,True
1386,4000000000001647,Jesse,Ingram,M,North Rachel,HI,"Geneticist, molecular",1990-01-22,1900-01-01,9999-12-31 00:00:00,True
1387,4000000000001432,Patrick,Eaton,M,Lake Julia,DE,"Pharmacist, hospital",1943-04-21,1900-01-01,9999-12-31 00:00:00,True
1388,4000000000001847,Randy,Thompson,M,East Jessicafort,NE,Corporate treasurer,2001-04-04,1900-01-01,9999-12-31 00:00:00,True
1389,4000000000001186,Anthony,Schultz,M,West Angelashire,TX,Multimedia specialist,1947-06-02,1900-01-01,9999-12-31 00:00:00,True
